Voltage	Current	Upper Vertex
V	A	V
-0.39794921875	-3.39141845703125E-6	0.75 V
-0.3955078125	-3.348388671875E-6	0.75 V
-0.39306640625	-3.50494384765625E-6	0.75 V
-0.390625	-3.37066650390625E-6	0.75 V
-0.38818359375	-2.886962890625E-6	0.75 V
-0.3857421875	-3.25592041015625E-6	0.75 V
-0.38330078125	-3.1683349609375E-6	0.75 V
-0.380859375	-3.0291748046875E-6	0.75 V
-0.37841796875	-3.03253173828125E-6	0.75 V
-0.3759765625	-3.01727294921875E-6	0.75 V
-0.37353515625	-2.7679443359375E-6	0.75 V
-0.37109375	-2.84210205078125E-6	0.75 V
-0.36865234375	-2.8082275390625E-6	0.75 V
-0.3662109375	-2.79541015625E-6	0.75 V
-0.36376953125	-2.769775390625E-6	0.75 V
-0.361328125	-2.72216796875E-6	0.75 V
-0.35888671875	-2.46429443359375E-6	0.75 V
-0.3564453125	-2.62664794921875E-6	0.75 V
-0.35400390625	-2.48931884765625E-6	0.75 V
-0.3515625	-2.406005859375E-6	0.75 V
-0.34912109375	-2.27508544921875E-6	0.75 V
-0.3466796875	-2.36236572265625E-6	0.75 V
-0.34423828125	-2.4005126953125E-6	0.75 V
-0.341796875	-2.47222900390625E-6	0.75 V
-0.33935546875	-2.29766845703125E-6	0.75 V
-0.3369140625	-2.21710205078125E-6	0.75 V
-0.33447265625	-2.39166259765625E-6	0.75 V
-0.33203125	-2.3065185546875E-6	0.75 V
-0.32958984375	-1.73492431640625E-6	0.75 V
-0.3271484375	-2.05230712890625E-6	0.75 V
-0.32470703125	-1.86767578125E-6	0.75 V
-0.322265625	-1.6461181640625E-6	0.75 V
-0.31982421875	-1.80877685546875E-6	0.75 V
-0.3173828125	-1.86187744140625E-6	0.75 V
-0.31494140625	-1.86492919921875E-6	0.75 V
-0.3125	-1.81671142578125E-6	0.75 V
-0.31005859375	-1.590576171875E-6	0.75 V
-0.3076171875	-1.3946533203125E-6	0.75 V
-0.30517578125	-1.572265625E-6	0.75 V
-0.302734375	-1.58355712890625E-6	0.75 V
-0.30029296875	-1.568603515625E-6	0.75 V
-0.2978515625	-1.412353515625E-6	0.75 V
-0.29541015625	-1.5313720703125E-6	0.75 V
-0.29296875	-1.2017822265625E-6	0.75 V
-0.29052734375	-1.09954833984375E-6	0.75 V
-0.2880859375	-1.21246337890625E-6	0.75 V
-0.28564453125	-1.072998046875E-6	0.75 V
-0.283203125	-1.01318359375E-6	0.75 V
-0.28076171875	-1.10626220703125E-6	0.75 V
-0.2783203125	-9.5855712890625E-7	0.75 V
-0.27587890625	-1.143798828125E-6	0.75 V
-0.2734375	-1.18072509765625E-6	0.75 V
-0.27099609375	-8.3526611328125E-7	0.75 V
-0.2685546875	-9.50927734375E-7	0.75 V
-0.26611328125	-8.77685546875E-7	0.75 V
-0.263671875	-7.1929931640625E-7	0.75 V
-0.26123046875	-5.950927734375E-7	0.75 V
-0.2587890625	-6.9122314453125E-7	0.75 V
-0.25634765625	-7.1533203125E-7	0.75 V
-0.25390625	-7.3333740234375E-7	0.75 V
-0.25146484375	-7.3638916015625E-7	0.75 V
-0.2490234375	-6.3812255859375E-7	0.75 V
-0.24658203125	-4.33349609375E-7	0.75 V
-0.244140625	-6.25E-7	0.75 V
-0.24169921875	-1.9439697265625E-7	0.75 V
-0.2392578125	-3.314208984375E-7	0.75 V
-0.23681640625	-4.949951171875E-7	0.75 V
-0.234375	-3.6224365234375E-7	0.75 V
-0.23193359375	-3.2379150390625E-7	0.75 V
-0.2294921875	-2.8411865234375E-7	0.75 V
-0.22705078125	-6.378173828125E-8	0.75 V
-0.224609375	-7.598876953125E-8	0.75 V
-0.22216796875	-3.0059814453125E-7	0.75 V
-0.2197265625	-1.0986328125E-7	0.75 V
-0.21728515625	-2.6153564453125E-7	0.75 V
-0.21484375	-3.01513671875E-7	0.75 V
-0.21240234375	1.6143798828125E-7	0.75 V
-0.2099609375	-1.434326171875E-8	0.75 V
-0.20751953125	3.60107421875E-8	0.75 V
-0.205078125	-1.2451171875E-7	0.75 V
-0.20263671875	2.2125244140625E-7	0.75 V
-0.2001953125	2.7313232421875E-7	0.75 V
-0.19775390625	6.40869140625E-9	0.75 V
-0.1953125	2.984619140625E-7	0.75 V
-0.19287109375	3.1951904296875E-7	0.75 V
-0.1904296875	2.850341796875E-7	0.75 V
-0.18798828125	3.2562255859375E-7	0.75 V
-0.185546875	-1.678466796875E-8	0.75 V
-0.18310546875	3.72314453125E-7	0.75 V
-0.1806640625	5.52978515625E-7	0.75 V
-0.17822265625	3.900146484375E-7	0.75 V
-0.17578125	4.96826171875E-7	0.75 V
-0.17333984375	7.7239990234375E-7	0.75 V
-0.1708984375	6.70166015625E-7	0.75 V
